original_text,label,label_name,paraphrase,similarity
"Saddam #39;s aides set to go on trial Trials of some of Saddam Hussein #39;s aides will begin next week, Iraqi interim Prime Minister Iyad Allawi said. Speaking to Iraq #39;s National Council, he did not name the lieutenants that would go on trial or say when Saddam himself would appear in court.",0,World,"Iraqi interim Prime Minister Iyad Allawi stated that the trial of Saddam Hussein's aides will commence next week, with no information on the lieutenants or the schedule for Saddam's court appearance.",0.8156
"SABMiller #39;s China JV in \$154m deal SABMiller, the world #39;s second largest brewer #39;s Chinese joint-venture, China Resources Breweries Limited (CRB) has acquired the Chinese brewing interests of Lion Nathan for an equity value of \$71-million and estimated assumed debt of \$83-million, CRM ",2,Business,"CRB, the world's second-largest brewers, has purchased the Chinese brewing interests of Lion Nathan for $71 million in equity and an estimated assumed debt of £83 million in a deal worth approximately US$154 million to SABMiller's China JV.",0.8637
"HK walks out of 68-month deflation cycle, official Hong Kong Financial Secretary Henry Tang said he believed Hong Kong has walked out of the consumer price deflation cycle that lingered for 68 months, according to the consumer price index trend in the past few years.",2,Business,"The consumer price deflation cycle, which lasted for 68 months, has been conclusively adjourned by Hong Kong's official financial secretary, Henry Tang.",0.7112
Terror Suspects Arrested in Netherlands Description: Dutch police arrest three suspects after a counterterror operation in The Hague. The murder of filmmaker Theo van Gogh by a suspected Islamic extremist has heightened concern about terrorism in the Netherlands.,0,World,"The Netherlands has apprehensively seized three suspects involved in a counterterror operation in The Hague, following the killing of filmmaker Theo van Gogh by a suspected Islamic extremist.",0.7804
"Sun trims fourth-quarter earnings by \$12 million Sun Microsystems Inc. trimmed its fourth quarter and full-year 2004 results this week, to account for final accounting of asset retirement obligations and its settlement with Microsoft Corp.",3,Sci/Tech,"To reconcile its asset retirement obligations and settlement with Microsoft Corp, Sun Microsystems Inc. has already reduced its fourth-quarter earnings by approximately $12 million this week.",0.8479
Ontario Securities Commission accuses 4 fund mangers of improper &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - The Ontario Securities Commission is warning four Canadian mutual fund managers of  quot;potential enforcement proceedings quot; for improper trading.,2,Business,"The Ontario Securities Commission has accused four Canadian mutual fund managers of improper trading, resulting in potential enforcement proceedings.",0.8097
"Big Tax Plans, Big Tax Risks Reforming the tax system is more politically risky and economically complex than the president let on during the campaign.",2,Business,The political and economic complexity of reforming the tax system cannot be matched by the president's campaign strategies.,0.6211
"China Launches Mapping Satellite (AP) AP - China on Sunday launched a satellite that will carry out land surveying and other scientific projects for several days and return to Earth, government media reported.",3,Sci/Tech,"China has launched a mapping satellite, which will carry out surveys and other scientific activities on land for several days before returning to Earth, as reported by government media.",0.715
"Appeals court faults Oracle in shareholder suit Judges send case back to lower court to sort out allegations of improper bookkeeping and ""suspicious"" stock sales.",3,Sci/Tech,A lawsuit against Oracle has been resolved by an appeals court that finds grounds for a lower court's decision to investigate claims of improper bookkeeping and suspicious stock sales.,0.8194
"Eriksson doesn #39;t feel any extra pressure following scandal NEWCASTLE, England (AP) - England coach Sven-Goran Eriksson said Tuesday he isn #39;t under any extra pressure in the aftermath of a scandal that damaged the Football Association #39;s reputation. ",1,Sports,"Following the scandal that has harmed the Football Association's reputation, Eriksson asserts that he is not under any additional stress.",0.6497
"CBOE to sell stake in National exchange, buy CBOT rights The Chicago Board Options Exchange said Tuesday its directors approved steps to reduce its financial ties to two other exchanges in town.",2,Business,"On Tuesday, the CBOE Board of Directors gave its approval for a plan to sell its stake in the National Exchange and purchase CBOT rights, as well as reduce financial connections to two other local exchanges.",0.8765
"Google shares released for sale Employees and some investors in Google will be able to sell shares in the company as the latest ""lockup"" phase on sales ends.",2,Business,"Shares of Google will be sold to employees and some investors as the current ""lockup"" phase on sales comes to an end.",0.9035
"Delta #39;s Aborted Crash Landing If you #39;ve ever been in an airplane that has to abort a landing, you know that it is a completely hair-raising, disorienting experience.",2,Business,Delta's Aborted Crash Landing is a terrifying and disorienting experience for anyone who has ever been on an airplane.,0.793
"Earnings Improve at Japanese Electronics Firms The Japanese electronics makers remained cautious about the months ahead, citing worries about global growth. Japanese corporate profits are almost certain to be hurt by any economic slowdown in Japan and in the United States.",2,Business,"The earnings of Japanese electronic manufacturers have improved in recent months, as they remain uneasy about the prospects of global expansion. Any economic downturn in Japan and the United States will inevitably cause Japanese corporate profits to plummet.",0.8736
"TruSecure merges with Betrusted BOSTON - Information security services companies TruSecure Corp. and Betrusted plan to announce on Tuesday that they have merged, forming a new company called Cybertrust.",3,Sci/Tech,"Cybertrust, a new company, will be formed on Tuesday after the merger of TruSecure Corp. and Betrusted.",0.7278
"Polycom announces desktop videoconferencing software Polycom made several announcements today, including software that puts videoconferencing capability on standard desktops with third-party cameras.",3,Sci/Tech,Polycom has announced the release of desktop videoconferencing software that provides videoconferencing capabilities on standard desktops with third-party cameras.,0.9486
"Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Hanover in northern Germany for several weeks. ",0,World,"The Schrders family, located in Hanover, Germany, have been extending their care of Three-year-old Victoria, a Russian orphan living in St Petersburg.",0.8826
"Canadian freedoms 'under threat' Personal freedoms in Canada are being eroded by the ""war on terror"", the country's privacy commissioner warns.",0,World,"Personal freedoms in Canada are being compromised by the ""war on terror,"" as stated by the privacy commissioner.",0.8684
Merck Shares Drop on Report of Documents About Vioxx Drug Merck  amp; Co. shares fell as much as 7 percent to their lowest level in more than eight years after the Wall Street Journal said the drugmaker tried for years to stop safety concerns from hurting sales of its Vioxx painkiller.,2,Business,"The Wall Street Journal reported that Merck's shares had fallen by as much as 7 percent in recent years, following concerns raised by the drugmaker about safety risks impacting the sales of its Vioxx painkiller.",0.9011
