original_text,label,label_name,paraphrase,similarity
Freescale Details 90nm Dual Core Processor Architecture Freescale Semiconductor Inc. today unveiled the embedded MPC8641D Dual Core processor designed to deliver a performance jump and increased system bandwidth while keeping power under control.,3,Sci/Tech,Freescale Details 90nm Dual Core Processor Architecture Freescale Semiconductor Inc. today unveiled the integrated MPC8641D Dual Core processor designed to deliver performance leaps and increased bandwidth of the system while maintaining power under control.,0.9845
"Dream Team Leads Spain 44-42 at Halftime ATHENS, Greece - As expected, the U.S. men's basketball team had its hands full in a quarterfinal game against Spain on Thursday...",0,World,"The dream team leads Spain 44-42 to Mid-time ATHENS, Greece - As expected, the US men's basketball team had their hands full in a quarter-final against Spain on Thursday...",0.9706
"Foreign investors likely to bid for Yukos unit MOSCOW: Foreign investors may take part in the sale of assets in Russian oil major Yukos main production unit, which could be offered at a 60 price discount to settle back taxes, Russian television reported on Monday.",2,Business,"Foreign investors likely to bid for Yukos MOSCOW unit: Foreign investors may participate in the sale of assets in the main Russian oil production unit Yukos, which could be offered at a reduced price of 60 to pay taxes, Russian television reported on Monday.",0.9763
"Ford Sales Fall, Chrysler Posts Gain  DETROIT (Reuters) - Ford Motor Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=F.N target=/stocks/quickinfo/fullquote""&gt;F.N&lt;/A&gt; on Wednesday  reported its sixth straight month of weaker vehicle sales,  prompting the second-largest U.S. automaker to further cut  production of cars and trucks, while Chrysler posted another  sales gain.",2,Business,"Ford Sales Fall, Chrysler Posts Gain DETROIT (Reuters) - Ford Motor Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=F.N Target=/stocks/quickinfo/fullquote""&gt;F.N&lt;/A&gt; Wednesday declared its sixth consecutive month of sales of weaker vehicles, prompting the second U.S. car manufacturer to further reduce car and truck production, while Chrysler posted another business gain.",0.9594
Aftershock hits Japan quake zone Strong aftershocks are still shaking northern Japan after the country #39;s deadliest earthquake in nine years killed at least 24 people.,0,World,Aftershock hits the earthquake zone in Japan Strong replicas still shake northern Japan after country #39; the deadliest earthquake in nine years killed at least 24 people.,0.938
Travelzoo Shares Rise as Offering Rumor Fades (Reuters) Reuters - Shares of Internet travel site\Travelzoo Inc.  rose nearly 4 percent on Wednesday as\market rumors of a secondary stock offering faded.,3,Sci/Tech,Travelzoo Shares Rise as Offer Rumor Fades (Reuters) Reuters - Shares of Internet travel site\Travelzoo Inc. increased by almost 4 percent on Wednesday as market rumors of a secondary stock offer faded.,0.9706
"Dominicans' Swift Step Into Crisis SANTO DOMINGO, Dominican Republic -- When Sandro Batista smashed his banana truck into a tree in April, leaving him with two hideously shattered legs and a broken arm, his orthopedic surgeon sent his sister shopping.",2,Business,"Swift Step Into Crisis SANTO DOMNGO, Dominican Republic -- When Sandro Batista broke his banana truck in a tree in April, leaving him with two broken legs and a broken arm, his orthopaedic surgeon sent his sister to shop.",0.9101
"No temporary insanity here CLEVELAND -- As he stood on the sideline waiting for the opening kickoff yesterday, Terry Robiskie was excited, but also realistic. The interim coach of the Cleveland Browns knew the score even before the first score had been rung up on his team by the New England Patriots.",1,Sports,"No temporary insanity here CLEVELAND -- While he was on the side waiting for the opening kick yesterday, Terry Robiskie was excited, but also realistic. The interim Cleveland Browns coach knew the score before the first score was ringed on his team by the New England Patriots.",0.9572
Howard Stern moves radio show to Sirius Shock jock Howard Stern announced Wednesday he #39;s taking his radio show off the public airwaves and over to Sirius satellite radio.,2,Business,Howard Stern moved the radio program to Sirius Shock Jock Howard Stern on Wednesday announced he was number 39; he withdrew his radio program from the public airwaves and switched to Sirius' satellite radio.,0.8894
"The power of radio helps to end Uganda #39;s long war When Kenneth Banya heard the voices of his former rebel colleagues on the radio calling for an end to Uganda #39;s 18-year civil war, he knew it was time to surrender.",0,World,"Radio power helps end the long-term war in Uganda When Kenneth Banya heard the voices of his former rebel colleagues on the radio calling at the end of the 18-year-old civil war in Uganda, he knew it was time to surrender.",0.9525
"Publisher Files Copyright Suit Against Google An adult publishing company sued Google last week, alleging a dozen counts of copyright infringement. Perfect 10, a Beverly Hills, CA-based publisher of an adult-oriented magazine and Web sites, asserts that ",3,Sci/Tech,"Last week, an adult publishing house sued Google, alleging a dozen counts of copyright infringement. Perfect 10, a Beverly Hills, CA publisher of a magazine and adult-oriented websites, states that",0.9408
"Retail sales improve amid caution The High Street perked up in September,   but consumer confidence is falling as a result of higher interest rates and concerns over the housing market,  figures reveal.",2,Business,"Retail sales are improving with caution High Street was established in September, but consumer confidence is declining due to higher interest rates and concerns in the housing market.",0.884
"NTT DoCoMo, Mm02 Sign Deal TOKYO - Japan #39;s top cell phone operator NTT DoCoMo Inc. and major British mobile carrier mm02 plc reached an agreement that will allow mobile telephone users in Britain, Germany, and Ireland to surf the Internet on the handsets, DoCoMo said Tuesday.",3,Sci/Tech,"NTT DoCoMo, Ms02 Sign Deal TOKYO - Japan #39; the top cellular telephone operator NTT DoCoMo Inc. and the main British mobile carrier mm02 plc have concluded an agreement that will allow mobile telephone users in Great Britain, Germany and Ireland to surf the Internet on handsets, said DoCoMo Tuesday.",0.9822
Rebels in Battered Congo Town Declare Victory (Reuters) Reuters - Rebel soldiers confronting\army loyalists near this deserted Congolese farming town\declared victory on Friday after clashes that stirred fears of\fresh violence in turbulent central Africa.,0,World,Rebels in Battered Congo Town Declare Victory (Reuters) Reuters - Rebel soldiers fighting armed loyalists near this deserted Congolese agricultural city declared victory on Friday after clashes that caused fears of new violence in turbulent Central Africa.,0.9766
Deadly Explosion Hits Central Baghdad There were no official casualty figures but witnesses said at least four people were killed and several others wounded. The blast set more than 10 cars on fire.,0,World,"The fatal explosion hit the centre of Baghdad There were no official casualties, but witnesses said that at least four people had been killed and several others injured.",0.8767
"Argentine court acquits bombing suspects An Argentine court acquitted five suspects in the 1994 bombing of a Jewish community center that killed 85 people, La Nacion newspaper reported Friday.",0,World,"An Argentine court acquitted five suspects of the 1994 bombing of a Jewish community centre that killed 85 people, reported the newspaper La Nacion on Friday.",0.9482
